"id","species","EspecieOriginal","lon","lat","Localidad","Municipio","Departamento","Pais","Altitud","Fecha","Institucion","Colector","Evidencia","Publico"
"GBIF_373642889","Melanerpes rubricapillus","Melanerpes rubricapillus ssp. rubricapillus",-74.1482,11.1756,"Magdalena, Santa Marta (La Tigrera)","SANTA MARTA","MAGDALENA","CO",NA,"1977-04-11","ICN",NA,"specimen","Si"
"GBIF_373642928","Melanerpes rubricapillus","Melanerpes rubricapillus ssp. rubricapillus",-74.1768,11.2336,"Magdalena, Santa Marta","SANTA MARTA","MAGDALENA","CO",NA,"1941-04-24","ICN","Lehmann, F. C.","specimen","Si"
"GBIF_727772493","Melanerpes rubricapillus","Melanerpes rubricapillus",-75.00797,6.357222,"Vereda El Jag�e, Sitio Puente Cable","San Rafael","Antioquia","CO","1144","2009-07-31","ISAGEN",NA,"unknown","Si"
"GBIF_373642852","Melanerpes rubricapillus","Melanerpes rubricapillus ssp. rubricapillus",-73.0555,6.74612,"Santander, R�o Chicamocha, Aratoca","ARATOCA","SANTANDER","CO","900","1962-06-13","ICN","Bernal, P.","specimen","Si"
"GBIF_373642922","Melanerpes rubricapillus","Melanerpes rubricapillus ssp. rubricapillus",-74.6166,5.66814,"Cund., Puerto Salgar, Hacienda Vizcaya","PUERTO SALGAR","CUNDINAMARCA","CO",NA,"1968-11-01","ICN","Bernal, P.","specimen","Si"
"GBIF_373642903","Melanerpes rubricapillus","Melanerpes rubricapillus ssp. rubricapillus",-74.6141,4.17086,"Tolima, 5 k al sureste de Melgar","MELGAR","TOLIMA","CO",NA,"1961-03-12","ICN","Borrero, J. I.","specimen","Si"
"GBIF_373642898","Melanerpes rubricapillus","Melanerpes rubricapillus ssp. rubricapillus",-74.3435,4.59371,"Cund., Santandercito","SAN ANTONIO DEL TEQUENDAMA","CUNDINAMARCA","CO",NA,"1961-04-05","ICN","Olivares, A.","specimen","Si"
"GBIF_373642893","Melanerpes rubricapillus","Melanerpes rubricapillus ssp. rubricapillus",-74.4035,4.67717,"Cund., La Mesa, Vda. Payacal","LA MESA","CUNDINAMARCA","CO",NA,"1961-05-07","ICN","Olivares, A.","specimen","Si"
"GBIF_373642909","Melanerpes rubricapillus","Melanerpes rubricapillus ssp. rubricapillus",-74.5406,4.4835,"Cund., Apulo (R, Reyes), R�o Calandaima","APULO","CUNDINAMARCA","CO",NA,"1970-02-01","ICN",NA,"specimen","Si"
"GBIF_373642874","Melanerpes rubricapillus","Melanerpes rubricapillus ssp. rubricapillus",-74.4638,4.65613,"Cund., San javier (La Mesa)","LA MESA","CUNDINAMARCA","CO","1000","1955-04-05","ICN",NA,"specimen","Si"
"GBIF_373642880","Melanerpes rubricapillus","Melanerpes rubricapillus ssp. rubricapillus",-74.3667,4.35,"Cundinamarca, Fusagasug�","FUSAGASUG�","CUNDINAMARCA","CO",NA,"1946-10-11","ICN","Cort�s, J. R.","specimen","Si"
"GBIF_373642866","Melanerpes rubricapillus","Melanerpes rubricapillus ssp. rubricapillus",-75.0582,3.9933,"Guamo (T.) Las Mercedes","GUAMO","TOLIMA","CO",NA,"1953-12-22","ICN","Olivares, A.","specimen","Si"
"GBIF_373642856","Melanerpes rubricapillus","Melanerpes rubricapillus ssp. rubricapillus",-75.0197,3.92939,"Tolima, Estaci�n Salda�a","SALDA�A","TOLIMA","CO",NA,"1944-07-01","ICN","Herrera, C.","specimen","Si"
"GBIF_373642863","Melanerpes rubricapillus","Melanerpes rubricapillus ssp. rubricapillus",-75.1555,3.73891,"Tolima, Coyaima","COYAIMA","TOLIMA","CO",NA,"1945-07-20","ICN","Herrera, C.","specimen","Si"
"SiB_1343918","Melanerpes rubricapillus","Melanerpes rubricapillus",-71.3333,12.1666,"Parque Natural Nacional - De Macuira","Uribia","La Guajira","CO",NA,"2007-04-25","RNOA","Bejarano-Cerrejon-Co","humanobservation","Si"
"SiB_1344561","Melanerpes rubricapillus","Melanerpes rubricapillus",-74.1166,11.15,"Minca","Santa Marta","Magdalena","CO",NA,"2004-04-25","RNOA","Orlando Lagos Ch","humanobservation","Si"
"SiB_1344060","Melanerpes rubricapillus","Melanerpes rubricapillus",-74.0026,11.285,"Parque Natural Nacional - Tayrona - Calabazo Pueblito","Santa Marta","Magdalena","CO",NA,"2004-04-25","RNOA","Orlando Lagos Ch","humanobservation","Si"
"SiB_1344102","Melanerpes rubricapillus","Melanerpes rubricapillus",-74.0941,11.104,"Cuchilla - San Lorenzo, Finca - La Victoria","Santa Marta","Magdalena","CO",NA,"2004-04-25","RNOA","Orlando Lagos Ch","humanobservation","Si"
"SiB_1344639","Melanerpes rubricapillus","Melanerpes rubricapillus",-74.033,11.1166,"San Lorenzo","Santa Marta","Magdalena","CO",NA,"2004-04-25","RNOA","Orlando Lagos Ch","humanobservation","Si"
"SiB_1345411","Melanerpes rubricapillus","Melanerpes rubricapillus",-74.6834,11.0059,"Via Parque - Isla De Salamanca","Sitionuevo","Magdalena","CO",NA,"2004-04-25","RNOA","Orlando Lagos Ch","humanobservation","Si"
"SiB_1344138","Melanerpes rubricapillus","Melanerpes rubricapillus",-74.2312,11.1938,"Santa Marta-Desembocadura R�o Gaira","Santa Marta","Magdalena","CO",NA,"2004-04-25","RNOA","Orlando Lagos Ch","humanobservation","Si"
"SiB_1344922","Melanerpes rubricapillus","Melanerpes rubricapillus",-74.199,11.143,"Reserva Mamankana - Hotel Zuana","Santa Marta","Magdalena","CO",NA,"2004-04-25","RNOA","Orlando Lagos Ch","humanobservation","Si"
"SiB_215039","Melanerpes rubricapillus","Melanerpes rubricapillus",-74.0361,11.0071,"corregimiento de  Siberia","Cienaga","Magdalena","CO","1323.5","2010-07-22","FPSNSM","Orlando Padilla","unknown","Si"
"SiB_1343562","Melanerpes rubricapillus","Melanerpes rubricapillus",-73.3548,11.0558,"Valle De San Salvador","Dibulla","La Guajira","CO",NA,"2007-04-25","RNOA","Bejarano-Cerrejon-Co","humanobservation","Si"
"SiB_1342705","Melanerpes rubricapillus","Melanerpes rubricapillus",-73.15,11.3166,"Laguna - El Pantano,","Riohacha","La Guajira","CO",NA,"2007-04-25","RNOA","Bejarano-Cerrejon-Co","humanobservation","Si"
"SiB_1344417","Melanerpes rubricapillus","Melanerpes rubricapillus",-73.944,11.3112,"Parque Natural Nacional - Tayrona","Santa Marta","Magdalena","CO",NA,"2004-04-25","RNOA","Orlando Lagos Ch","humanobservation","Si"
"SiB_696131","Melanerpes rubricapillus","Melanerpes rubricapillus Gilliard 1940",-73.7992,11.1236,"Hacienda Cafetera La Victoria, Via Minca - San Lorenzo, Sierra Nevada de Santa Marta","Santa Marta","Magdalena","CO","1200","2009-11-03","SELVA","Bayly  Nicholas","livingspecimen","Si"
"SiB_1132782","Melanerpes rubricapillus","Melanerpes rubricapillus",-72.5272,11.1473,"Cerrejon","Albania","La Guajira","CO","100","2007-11-07","RNOA","Wilmer Nu�ez","humanobservation","Si"
"SiB_1343176","Melanerpes rubricapillus","Melanerpes rubricapillus",-72.6162,11.1567,"Valle - Del Cerrejon, Compensaci�n","Albania","La Guajira","CO",NA,"2009-04-13","RNOA","Marlon Gonzales","humanobservation","Si"
"SiB_1342833","Melanerpes rubricapillus","Melanerpes rubricapillus",-72.889,11.5333,"Ca�o Lagarto","Riohacha","La Guajira","CO",NA,"2007-05-11","RNOA","Bejarano-Cerrejon-Co","humanobservation","Si"
"SiB_1342954","Melanerpes rubricapillus","Melanerpes rubricapillus",-72.5353,11.1677,"Valle - Del Cerrejon, Arroyo Bruno","Albania","La Guajira","CO",NA,"2009-04-13","RNOA","Marlon Gonzales","humanobservation","Si"
"SiB_1343099","Melanerpes rubricapillus","Melanerpes rubricapillus",-72.5667,11.1139,"Valle - Del Cerrejon, Tabaco","Albania","La Guajira","CO",NA,"2009-04-13","RNOA","Marlon Gonzales","humanobservation","Si"
"SiB_1342832","Melanerpes rubricapillus","Melanerpes rubricapillus",-72.8815,11.5369,"Ca�o Lagarto","Riohacha","La Guajira","CO",NA,"2007-05-11","RNOA","Bejarano-Cerrejon-Co","humanobservation","Si"
"SiB_1328072","Melanerpes rubricapillus","Melanerpes rubricapillus",-75.4996,10.4551,"Ci�naga - La Virgen. Tesca,","Cartagena","Bol�var","CO",NA,"2004-04-25","RNOA","Art Hurt","humanobservation","Si"
"SiB_1328160","Melanerpes rubricapillus","Melanerpes rubricapillus",-75.55,10.4166,"El Laguito - Cartagena","Cartagena","Bol�var","CO",NA,"2004-04-25","RNOA","Art Hurt","humanobservation","Si"
"SiB_1344162","Melanerpes rubricapillus","Melanerpes rubricapillus",-74.4025,10.4091,"Bosque - Monterrubio,","Pivijay","Magdalena","CO",NA,"2005-02-09","RNOA","Orlando Lagos Ch","humanobservation","Si"
"SiB_1327846","Melanerpes rubricapillus","Melanerpes rubricapillus",-74.9833,10.7429,"Municipio De Usiacur�","Usiacur�","Atl�ntico","CO",NA,"2004-04-25","RNOA","Orniat","humanobservation","Si"
"SiB_1327820","Melanerpes rubricapillus","Melanerpes rubricapillus",-74.7466,10.9261,"Municipio De Soledad","Soledad","Atl�ntico","CO",NA,"2004-04-25","RNOA","Orniat","humanobservation","Si"
"SiB_656067","Melanerpes rubricapillus","Melanerpes rubricapillus",-73.3105,10.5752,"NW de Valledupar","Valledupar","Cesar","CO","500","2002-11-06","IAvH","Mauricio �lvarez Rebolledo","machineobservation","Si"
"SiB_1331932","Melanerpes rubricapillus","Melanerpes rubricapillus",-73.1596,10.4961,"R�o - Badillo, Patillal","Valledupar","Cesar","CO",NA,"2004-04-25","RNOA","Observador desconocido","humanobservation","Si"
"SiB_1331824","Melanerpes rubricapillus","Melanerpes rubricapillus",-73.4935,10.6111,"Parque - Los Besotes - Ecoparque","Valledupar","Cesar","CO",NA,"2004-04-25","RNOA","Observador desconocido","humanobservation","Si"
"SiB_665961","Melanerpes rubricapillus","Melanerpes rubricapillus",-75.3522,9.53417,NA,"Colos�","Sucre","CO","180","2009-05-01","IAvH","Mauricio �lvarez Rebolledo","machineobservation","Si"
"SiB_1337227","Melanerpes rubricapillus","Melanerpes rubricapillus",-75.8167,9.2333,"Cienaga De Ba��","Lorica","C�rdoba","CO",NA,"2004-04-25","RNOA","Observador desconocido","humanobservation","Si"
"SiB_1328187","Melanerpes rubricapillus","Melanerpes rubricapillus",-74.4275,9.24745,"Isla De Momp�s","Momp�s","Bol�var","CO",NA,"2004-04-25","RNOA","Art Hurt","humanobservation","Si"
"SiB_1332003","Melanerpes rubricapillus","Melanerpes rubricapillus",-73.4262,9.72776,"Finca San Rafael","Becerril","Cesar","CO",NA,"2004-04-25","RNOA","Observador desconocido","humanobservation","Si"
"SiB_1337011","Melanerpes rubricapillus","Melanerpes rubricapillus",-75.4217,8.1233,"Zoocriadero Los Caimanes","Buenavista","C�rdoba","CO",NA,"2004-04-25","RNOA","Observador desconocido","humanobservation","Si"
"SiB_1336638","Melanerpes rubricapillus","Melanerpes rubricapillus",-75.1,8.35,"Ci�naga - De Ayapel,","Ayapel","C�rdoba","CO",NA,"2004-04-25","RNOA","Observador desconocido","humanobservation","Si"
"SiB_1336906","Melanerpes rubricapillus","Melanerpes rubricapillus",-75.55,8.1914,"Finca - Betanci","Buenavista","C�rdoba","CO",NA,"2004-04-25","RNOA","Observador desconocido","humanobservation","Si"
"SiB_1315578","Melanerpes rubricapillus","Melanerpes rubricapillus",-75.2098,8,"El T�lamo","Caucasia","Antioquia","CO",NA,"2004-04-25","RNOA","SAO Sociedad Antioque�a de Ornitologia","humanobservation","Si"
"SiB_203829","Melanerpes rubricapillus","Melanerpes rubricapillus  (Cabanis, 1862)",-75.2,7.99,NA,"Caucasia","Antioquia","CO","100",NA,"Corantioquia",NA,"humanobservation","Si"
"SiB_201862","Melanerpes rubricapillus","Melanerpes rubricapillus  (Cabanis, 1862)",-75.77,7.18,NA,"Ituango","Antioquia","CO",NA,NA,"Corantioquia",NA,"humanobservation","Si"
"SiB_203825","Melanerpes rubricapillus","Melanerpes rubricapillus  (Cabanis, 1862)",-75.35,7.58,NA,"C�ceres","Antioquia","CO","100",NA,"Corantioquia",NA,"humanobservation","Si"
"SiB_201859","Melanerpes rubricapillus","Melanerpes rubricapillus  (Cabanis, 1862)",-75.15,7.07,NA,"Anor�","Antioquia","CO",NA,NA,"Corantioquia",NA,"humanobservation","Si"
"SiB_1337365","Melanerpes rubricapillus","Melanerpes rubricapillus",-75.4,7.9666,"Municipio De Montelibano","Montel�bano","C�rdoba","CO",NA,"2004-04-25","RNOA","Observador desconocido","humanobservation","Si"
"SiB_1319187","Melanerpes rubricapillus","Melanerpes rubricapillus",-75.6082,7.30507,"Parque Natural Nacional - Paramillo","Ituango","Antioquia","CO",NA,"2004-04-25","RNOA","SAO Sociedad Antioque�a de Ornitologia","humanobservation","Si"
"SiB_1321428","Melanerpes rubricapillus","Melanerpes rubricapillus",-74.7012,7.03137,"Finca - San Martin","Remedios","Antioquia","CO",NA,"2004-04-25","RNOA","SAO Sociedad Antioque�a de Ornitologia","humanobservation","Si"
"SiB_1326568","Melanerpes rubricapillus","Melanerpes rubricapillus",-74.868,7.48476,"Municipio De Zaragoza","Zaragoza","Antioquia","CO",NA,"2004-04-25","RNOA","SAO Sociedad Antioque�a de Ornitologia","humanobservation","Si"
"SiB_195373","Melanerpes rubricapillus","Melanerpes rubricapillus  (Cabanis, 1862)",-74.68,7.05,NA,"Remedios","Antioquia","CO","600",NA,"Corantioquia",NA,"humanobservation","Si"
"SiB_203827","Melanerpes rubricapillus","Melanerpes rubricapillus  (Cabanis, 1862)",-74.87,7.5,NA,"Zaragoza","Antioquia","CO","200",NA,"Corantioquia",NA,"humanobservation","Si"
"SiB_1351485","Melanerpes rubricapillus","Melanerpes rubricapillus",-73.095,7.06538,"Club Campestre Floridablanca","Floridablanca","Santander","CO",NA,"2004-04-25","RNOA","Orlando Lagos Ch","humanobservation","Si"
"SiB_1781547","Melanerpes rubricapillus","Melanerpes rubricapillus",-73.7722,7.49889,"""El Cerrito, Sector Ca�o Peru�tano""","Sabana  de Torres","Santander","CO","56","2012-03-14","Cabildo Verde Sabana de Torres","Fernando C�ceres; Beatriz Mojica","humanobservation","Si"
"SiB_1326953","Melanerpes rubricapillus","Melanerpes rubricapillus",-70.7981,7.0625,"Ca�o - Lim�n, Muelle La Yuca A Los Angelitos","Arauca","Arauca","CO",NA,"2004-04-25","RNOA","Thomas Mc Nish","humanobservation","Si"
"SiB_1310839","Melanerpes rubricapillus","Melanerpes rubricapillus",-75.5453,6.24046,"Loma Del Tesoro","Medell�n","Antioquia","CO",NA,"2004-04-25","RNOA","SAO Sociedad Antioque�a de Ornitologia","humanobservation","Si"
"SiB_1309770","Melanerpes rubricapillus","Melanerpes rubricapillus",-75.5688,6.26761,"Campus Universidad De Antioquia","Medell�n","Antioquia","CO",NA,"2004-04-25","RNOA","SAO Sociedad Antioque�a de Ornitologia","humanobservation","Si"
"SiB_1322809","Melanerpes rubricapillus","Melanerpes rubricapillus",-75.3644,6.13679,"Vereda - Garrido","Rionegro","Antioquia","CO",NA,"2004-04-25","RNOA","SAO Sociedad Antioque�a de Ornitologia","humanobservation","Si"
"SiB_1316559","Melanerpes rubricapillus","Melanerpes rubricapillus",-75.7833,6.3166,"Reserva Municipal - Miraflores","Eb�jico","Antioquia","CO",NA,"2004-04-25","RNOA","SAO Sociedad Antioque�a de Ornitologia","humanobservation","Si"
"SiB_1310877","Melanerpes rubricapillus","Melanerpes rubricapillus",-75.57,6.1878,"Club Campestre Medell�n - Piedra Verde","Medell�n","Antioquia","CO",NA,"2004-04-25","RNOA","SAO Sociedad Antioque�a de Ornitologia","humanobservation","Si"
"SiB_1314213","Melanerpes rubricapillus","Melanerpes rubricapillus",-75.3209,6.4337,"Municipio De Barbosa","Barbosa","Antioquia","CO",NA,"2004-04-25","RNOA","SAO Sociedad Antioque�a de Ornitologia","humanobservation","Si"
"SiB_1312189","Melanerpes rubricapillus","Melanerpes rubricapillus",-75.5667,6.1944,"La Providencia","Medell�n","Antioquia","CO",NA,"2004-04-25","RNOA","SAO Sociedad Antioque�a de Ornitologia","humanobservation","Si"
"SiB_1318367","Melanerpes rubricapillus","Melanerpes rubricapillus",-75.4355,6.38666,"Parcelaci�n El Limonar","Girardota","Antioquia","CO",NA,"2004-04-25","RNOA","SAO Sociedad Antioque�a de Ornitologia","humanobservation","Si"
"SiB_1324815","Melanerpes rubricapillus","Melanerpes rubricapillus",-75.7415,6.50736,"Vereda - Altamiranda","Sopetr�n","Antioquia","CO",NA,"2004-04-25","RNOA","SAO Sociedad Antioque�a de Ornitologia","humanobservation","Si"
"SiB_1311728","Melanerpes rubricapillus","Melanerpes rubricapillus",-75.5833,6.25,"Barrio La Pilarica","Medell�n","Antioquia","CO",NA,"2004-04-25","RNOA","SAO Sociedad Antioque�a de Ornitologia","humanobservation","Si"
"SiB_1310351","Melanerpes rubricapillus","Melanerpes rubricapillus",-75.5666,6.2833,"Barrio Suramericana","Medell�n","Antioquia","CO",NA,"2004-04-25","RNOA","SAO Sociedad Antioque�a de Ornitologia","humanobservation","Si"
"SiB_1314571","Melanerpes rubricapillus","Melanerpes rubricapillus",-75.5612,6.33023,"Solla -  Instalaciones Bello","Bello","Antioquia","CO",NA,"2004-04-25","RNOA","SAO Sociedad Antioque�a de Ornitologia","humanobservation","Si"
"SiB_1316913","Melanerpes rubricapillus","Melanerpes rubricapillus",-75.5517,6.16667,"Alto - Las Palmas, Finca - Manatiales. Acuarela","Envigado","Antioquia","CO",NA,"2004-04-25","RNOA","SAO Sociedad Antioque�a de Ornitologia","humanobservation","Si"
"SiB_1313937","Melanerpes rubricapillus","Melanerpes rubricapillus",-75.3325,6.46982,"Vereda - Pie De Cuesta","Barbosa","Antioquia","CO",NA,"2004-04-25","RNOA","SAO Sociedad Antioque�a de Ornitologia","humanobservation","Si"
"SiB_1310525","Melanerpes rubricapillus","Melanerpes rubricapillus",-75.5806,6.2367,"Cerros - Nutibara,","Medell�n","Antioquia","CO",NA,"2004-04-25","RNOA","SAO Sociedad Antioque�a de Ornitologia","humanobservation","Si"
"SiB_1319063","Melanerpes rubricapillus","Melanerpes rubricapillus",-75.7341,6.20786,"Finca - Miraderos","Heliconia","Antioquia","CO",NA,"2004-04-25","RNOA","SAO Sociedad Antioque�a de Ornitologia","humanobservation","Si"
"SiB_1323294","Melanerpes rubricapillus","Melanerpes rubricapillus",-75.7331,6.4706,"Parcelaci�n El Hato","San Jer�nimo","Antioquia","CO",NA,"2004-04-25","RNOA","SAO Sociedad Antioque�a de Ornitologia","humanobservation","Si"
"SiB_1313697","Melanerpes rubricapillus","Melanerpes rubricapillus",-75.7556,6.54975,"Quebrada - La Noque,","Santaf� De Antioquia","Antioquia","CO",NA,"2004-04-25","RNOA","SAO Sociedad Antioque�a de Ornitologia","humanobservation","Si"
"SiB_1312592","Melanerpes rubricapillus","Melanerpes rubricapillus",-75.6897,6.04906,"Vereda - Paso Nivel -  Finca Sansibar","Amag�","Antioquia","CO",NA,"2004-04-25","RNOA","SAO Sociedad Antioque�a de Ornitologia","humanobservation","Si"
"SiB_1313753","Melanerpes rubricapillus","Melanerpes rubricapillus",-75.3335,6.43081,"Finca - Linares - El Hatillo","Barbosa","Antioquia","CO",NA,"2004-04-25","RNOA","SAO Sociedad Antioque�a de Ornitologia","humanobservation","Si"
"SiB_1314083","Melanerpes rubricapillus","Melanerpes rubricapillus",-75.3021,6.4956,"Vereda - Popalito","Barbosa","Antioquia","CO",NA,"2004-04-25","RNOA","SAO Sociedad Antioque�a de Ornitologia","humanobservation","Si"
"SiB_1309904","Melanerpes rubricapillus","Melanerpes rubricapillus",-75.5422,6.20684,"Campus Colegio San Jos�","Medell�n","Antioquia","CO",NA,"2004-04-25","RNOA","SAO Sociedad Antioque�a de Ornitologia","humanobservation","Si"
"SiB_1315632","Melanerpes rubricapillus","Melanerpes rubricapillus",-75.15,6.03366,"R�o - Cocorna,","Cocorn�","Antioquia","CO",NA,"2004-04-25","RNOA","SAO Sociedad Antioque�a de Ornitologia","humanobservation","Si"
"SiB_1318421","Melanerpes rubricapillus","Melanerpes rubricapillus",-75.1332,6.16763,"Municipio De Granada","Granada","Antioquia","CO",NA,"2004-04-25","RNOA","SAO Sociedad Antioque�a de Ornitologia","humanobservation","Si"
"SiB_1311099","Melanerpes rubricapillus","Melanerpes rubricapillus",-75.5097,6.2264,"Parque Norte","Medell�n","Antioquia","CO",NA,"2004-04-25","RNOA","SAO Sociedad Antioque�a de Ornitologia","humanobservation","Si"
"SiB_1311619","Melanerpes rubricapillus","Melanerpes rubricapillus",-75.5667,6.2161,"Barrio Colombia","Medell�n","Antioquia","CO",NA,"2004-04-25","RNOA","SAO Sociedad Antioque�a de Ornitologia","humanobservation","Si"
"SiB_197218","Melanerpes rubricapillus","Melanerpes rubricapillus  (Cabanis, 1862)",-75.51,6.35,NA,"Copacabana","Antioquia","CO","1500",NA,"Corantioquia",NA,"humanobservation","Si"
"SiB_199326","Melanerpes rubricapillus","Melanerpes rubricapillus  (Cabanis, 1862)",-75.64,6.09,NA,"Caldas","Antioquia","CO",NA,NA,"Corantioquia",NA,"humanobservation","Si"
"SiB_189965","Melanerpes rubricapillus","Melanerpes rubricapillus  (Cabains, 1862)",-75.75,6.51,NA,"Sopetr�n","Antioquia","CO","800",NA,"Corantioquia",NA,"humanobservation","Si"
"SiB_199328","Melanerpes rubricapillus","Melanerpes rubricapillus  (Cabanis, 1862)",-75.71,6.04,NA,"Amag�","Antioquia","CO",NA,NA,"Corantioquia",NA,"humanobservation","Si"
"SiB_201860","Melanerpes rubricapillus","Melanerpes rubricapillus  (Cabanis, 1862)",-75.29,6.73,NA,"Carolina","Antioquia","CO",NA,NA,"Corantioquia",NA,"humanobservation","Si"
"SiB_189962","Melanerpes rubricapillus","Melanerpes rubricapillus  (Cabains, 1862)",-75.77,6.33,NA,"Eb�jico","Antioquia","CO","1100",NA,"Corantioquia",NA,"humanobservation","Si"
"SiB_199329","Melanerpes rubricapillus","Melanerpes rubricapillus  (Cabanis, 1862)",-75.65,6.16,NA,"La Estrella","Antioquia","CO",NA,NA,"Corantioquia",NA,"humanobservation","Si"
"SiB_201863","Melanerpes rubricapillus","Melanerpes rubricapillus  (Cabanis, 1862)",-75.46,6.65,NA,"Santa Rosa de Osos","Antioquia","CO",NA,NA,"Corantioquia",NA,"humanobservation","Si"
"SiB_199327","Melanerpes rubricapillus","Melanerpes rubricapillus  (Cabanis, 1862)",-75.59,6.18,NA,"Envigado","Antioquia","CO",NA,NA,"Corantioquia",NA,"humanobservation","Si"
"SiB_199332","Melanerpes rubricapillus","Melanerpes rubricapillus  (Cabanis, 1862)",-75.61,6.18,NA,"Itagu�","Antioquia","CO",NA,NA,"Corantioquia",NA,"humanobservation","Si"
"SiB_197216","Melanerpes rubricapillus","Melanerpes rubricapillus  (Cabanis, 1862)",-75.33,6.44,NA,"Barbosa","Antioquia","CO","1400",NA,"Corantioquia",NA,"humanobservation","Si"
"SiB_197215","Melanerpes rubricapillus","Melanerpes rubricapillus  (Cabanis, 1862)",-75.56,6.34,NA,"Bello","Antioquia","CO","1300",NA,"Corantioquia",NA,"humanobservation","Si"
"SiB_197219","Melanerpes rubricapillus","Melanerpes rubricapillus  (Cabanis, 1862)",-75.59,6.21,NA,"Medell�n","Antioquia","CO","1500",NA,"Corantioquia",NA,"humanobservation","Si"
"SiB_189964","Melanerpes rubricapillus","Melanerpes rubricapillus  (Cabains, 1862)",-75.73,6.44,NA,"San Jer�nimo","Antioquia","CO","1100",NA,"Corantioquia",NA,"humanobservation","Si"
"SiB_201861","Melanerpes rubricapillus","Melanerpes rubricapillus  (Cabanis, 1862)",-75.4,6.49,NA,"Don Mat�as","Antioquia","CO",NA,NA,"Corantioquia",NA,"humanobservation","Si"
"SiB_168644","Melanerpes rubricapillus","Melanerpes rubricapillus",-75.0244,6.36761,"vereda El Cerro, El Ed�n","Alejandr�a","Antioquia","CO","1273","2007-10-06","ISAGEN",NA,"humanobservation","Si"
"SiB_109771","Melanerpes rubricapillus","Melanerpes rubricapillus",-74.8478,6.20672,"Central Hidroel�ctrica San Carlos, vereda Juanes, sitio Zona Baja","San Carlos","Antioquia","CO","826","2006-08-05","ISAGEN",NA,"humanobservation","Si"
"SiB_113878","Melanerpes rubricapillus","Melanerpes rubricapillus",-74.8106,6.19406,"Central Hidroel�ctrica San Carlos, vereda Juanes, sitio Casa de Maquinas","San Carlos","Antioquia","CO","226","2006-10-05","ISAGEN",NA,"humanobservation","Si"
"SiB_115070","Melanerpes rubricapillus","Melanerpes rubricapillus",-74.8119,6.21472,"Central Hidroel�ctrica San Carlos, vereda Juanes, sitio Campamento","San Carlos","Antioquia","CO","803","2006-10-10","ISAGEN",NA,"humanobservation","Si"
"SiB_105855","Melanerpes rubricapillus","Melanerpes rubricapillus",-74.9963,6.36319,"Central hidroel�ctrica Jaguas, Fuga-Almenara","San Rafael","Antioquia","CO","1050","2006-11-23","ISAGEN",NA,"humanobservation","Si"
"SiB_112080","Melanerpes rubricapillus","Melanerpes rubricapillus",-74.8391,6.21861,"Central Hidroel�ctrica San Carlos, vereda Juanes, sitio Puente Roto","San Carlos","Antioquia","CO",NA,"2006-09-15","ISAGEN",NA,"humanobservation","Si"
"SiB_115455","Melanerpes rubricapillus","Melanerpes rubricapillus",-74.8473,6.22342,"Central Hidroel�ctrica San Carlos, vereda Juanes, sitio Vertedero","San Carlos","Antioquia","CO","810","2006-10-11","ISAGEN",NA,"humanobservation","Si"
"SiB_176787","Melanerpes rubricapillus","Melanerpes rubricapillus",-74.8369,6.20347,"Via Domo","San Carlos","Antioquia","CO","832","2008-01-28","ISAGEN",NA,"humanobservation","Si"
"SiB_169211","Melanerpes rubricapillus","Melanerpes rubricapillus",-74.9979,6.37072,"vereda El Jag�e, Zona Baja","San Rafael","Antioquia","CO","1287","2008-01-06","ISAGEN",NA,"humanobservation","Si"
"SiB_195365","Melanerpes rubricapillus","Melanerpes rubricapillus  (Cabanis, 1862)",-74.77,6.42,NA,"Caracol�","Antioquia","CO","600",NA,"Corantioquia",NA,"humanobservation","Si"
"SiB_195371","Melanerpes rubricapillus","Melanerpes rubricapillus  (Cabanis, 1862)",-74.58,6.18,NA,"Puerto Nare","Antioquia","CO","125",NA,"Corantioquia",NA,"humanobservation","Si"
"SiB_195367","Melanerpes rubricapillus","Melanerpes rubricapillus  (Cabanis, 1862)",-74.79,6.56,NA,"Maceo","Antioquia","CO","900",NA,"Corantioquia",NA,"humanobservation","Si"
"SiB_1320689","Melanerpes rubricapillus","Melanerpes rubricapillus",-74.4208,6.47413,"Laguna - Cachimbero,","Puerto Berr�o","Antioquia","CO",NA,"2004-04-25","RNOA","SAO Sociedad Antioque�a de Ornitologia","humanobservation","Si"
"SiB_1351400","Melanerpes rubricapillus","Melanerpes rubricapillus",-74.2742,6.4164,"Finca La Velasquez","Cimitarra","Santander","CO",NA,"2004-04-25","RNOA","Orlando Lagos Ch","humanobservation","Si"
"SiB_1320374","Melanerpes rubricapillus","Melanerpes rubricapillus",-74.8487,6.68438,"Municipio De La Estrella","La Estrella","Antioquia","CO",NA,"2004-04-25","RNOA","SAO Sociedad Antioque�a de Ornitologia","humanobservation","Si"
"SiB_1351541","Melanerpes rubricapillus","Melanerpes rubricapillus",-73.1433,6.56083,"Parque El Gallineral","San Gil","Santander","CO",NA,"2004-04-25","RNOA","Orlando Lagos Ch","humanobservation","Si"
"SiB_1741591","Melanerpes rubricapillus","Melanerpes rubricapillus",-71.0594,6.97139,"Estero La Conquista","Arauquita","Arauca","CO","157","2008-04-08","IAvH","Giraldo Andr�s","preservedspecimen","Si"
