"id","species","EspecieOriginal","lon","lat","Localidad","Municipio","Departamento","Pais","Altitud","Fecha","Institucion","Colector","Evidencia","Publico"
"GBIF_416346749","Actitis macularius","Actitis macularia",-77.1046,8.04178,"UNGUIA","UNGU�A","CHOC�","CO","40","1959-02-25","ICN","Beattie, D. A.","specimen","Si"
"GBIF_416346746","Actitis macularius","Actitis macularia",-77.1667,8.33333,"Coast","ACAND�","CHOC�","CO",NA,"1959-03-13","ICN","Beattie, D. A.","specimen","Si"
"GBIF_416346747","Actitis macularius","Actitis macularia",-76.7167,8.1,"Coast","TURBO","ANTIOQUIA","CO",NA,"1959-01-29","ICN","Beattie, D. A.","specimen","Si"
"GBIF_416346750","Actitis macularius","Actitis macularia",-76.7,8.05,"SE Turbo","TURBO","ANTIOQUIA","CO","20","1959-02-05","ICN","Beattie, D. A.","specimen","Si"
"GBIF_416346751","Actitis macularius","Actitis macularia",-72.956,5.54884,"TOTA, LAGUNA DE","AQUITANIA","BOYAC�","CO","3070","1945-08-31","ICN","Borrero, J. I.","specimen","Si"
"SiB_1344047","Actitis macularius","Actitis macularius",-72.1652,12.2069,"Cabo - De La Vela,","Uribia","La Guajira","CO",NA,"2009-02-09","RNOA","Bejarano-Cerrejon-Co","humanobservation","Si"
"SiB_1446265","Actitis macularius","Actitis macularius",-74.6834,11.0059,"Via Parque - Isla De Salamanca","Sitionuevo","Magdalena","CO","5","1991-02-03","RNOA","Johana Patricia Reyes","humanobservation","Si"
"SiB_689368","Actitis macularius","Actitis macularius",-73.1464,11.3886,"Laguna Grande","Riohacha","Guajira","CO",NA,"2008-01-26","CALIDRIS",NA,"humanobservation","Si"
"SiB_1046731","Actitis macularius","Actitis macularius",-73.3548,11.0558,"Valle De San Salvador","Dibulla","La Guajira","CO","0.5","2005-01-01","RNOA","Ralf Strewe","humanobservation","Si"
"SiB_1342721","Actitis macularius","Actitis macularius",-73.15,11.3166,"Laguna - El Pantano,","Riohacha","La Guajira","CO",NA,"2007-04-25","RNOA","Bejarano-Cerrejon-Co","humanobservation","Si"
"SiB_1342891","Actitis macularius","Actitis macularius",-73.0912,11.4282,"Santuario De Fauna Y Flora Los Flamencos","Riohacha","La Guajira","CO",NA,"2007-04-25","RNOA","Bejarano-Cerrejon-Co","humanobservation","Si"
"SiB_689424","Actitis macularius","Actitis macularius",-72.5972,11.7406,"Salinas de Manaure","Manaure","Guajira","CO",NA,"2008-01-26","CALIDRIS",NA,"humanobservation","Si"
"SiB_1131609","Actitis macularius","Actitis macularia",-72.5272,11.1473,"Rehabilitaci�n-Compensaci�n","Albania","La Guajira","CO","100","2007-11-07","RNOA","Wilmer Nu�ez","humanobservation","Si"
"SiB_1446269","Actitis macularius","Actitis macularius",-75.4996,10.4551,"Ci�naga - La Virgen. Tesca,","Distrito Tur�stico Y Cultural De Cartagena De Indias","Bol�var","CO","0.5","2002-10-09","RNOA","Loreta Rosselli","humanobservation","Si"
"SiB_1468477","Actitis macularius","Actitis macularius",-75.25,10.75,"Ci�naga del Totumo","Santa Catalina","Bol�var","CO",NA,"2008-07-12","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1462590","Actitis macularius","Actitis macularius",-75.1116,10.4979,"Embalse del Guajaro","Repel�n","Atl�ntico","CO",NA,"2002-02-02","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1468279","Actitis macularius","Actitis macularius",-75.5167,10.2986,"Canal del Dique","Cartagena","Bol�var","CO",NA,"2008-07-06","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1464136","Actitis macularius","Actitis macularius",-75.6509,10.1763,"Bar�","Cartagena","Bol�var","CO",NA,"2005-02-10","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_689536","Actitis macularius","Actitis macularius",-75.2592,10.7997,"Salinas Galerazamba-Bocatocino","Santa Catalina","Bol�var","CO",NA,"2008-01-27","CALIDRIS",NA,"humanobservation","Si"
"SiB_1327878","Actitis macularius","Actitis macularius",-74.9833,10.7429,"Municipio De Usiacur�","Usiacur�","Atl�ntico","CO",NA,"2004-04-25","RNOA","Orniat","humanobservation","Si"
"SiB_1473005","Actitis macularius","Actitis macularius",-74.7468,10.9631,"Palermo","Sitionuevo","Magdalena","CO",NA,"2011-02-19","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1469340","Actitis macularius","Actitis macularius",-74.7564,10.8554,"Ci�naga de Malambo","Malambo","Atl�ntico","CO",NA,"2009-02-14","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_689580","Actitis macularius","Actitis macularius",-74.74,10.8046,"Crocodilia colombiana","Sabanagrande","Atl�ntico","CO",NA,"2008-01-28","CALIDRIS",NA,"humanobservation","Si"
"SiB_1331952","Actitis macularius","Actitis macularius",-73.1596,10.4961,"R�o - Badillo, Patillal","Valledupar","Cesar","CO",NA,"2004-04-25","RNOA","Observador desconocido","humanobservation","Si"
"SiB_690029","Actitis macularius","Actitis macularius",-75.7831,9.38527,"Nisperal","San Antero","C�rdoba","CO",NA,"2007-12-01","CALIDRIS",NA,"humanobservation","Si"
"SiB_1464180","Actitis macularius","Actitis macularius",-75.8444,9.13675,"Ci�naga de Ba��","Lorica","C�rdoba","CO",NA,"2005-02-12","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1467497","Actitis macularius","Actitis macularius",-75.7841,9.39289,"Nisperal","San Antero","C�rdoba","CO",NA,"2007-07-26","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1046818","Actitis macularius","Actitis macularius",-74.6,9.1166,"Ci�naga Del Pozuelo","Momp�s","Bol�var","CO",NA,"1990-01-01","RNOA","Observador desconocido","humanobservation","Si"
"SiB_1046668","Actitis macularius","Actitis macularius",-75.1,8.35,"Ci�naga - De Ayapel,","Ayapel","C�rdoba","CO","22","2000-01-01","RNOA","Adrian Humberto Escobar V�lez","humanobservation","Si"
"SiB_1142994","Actitis macularius","Actitis macularius",-75.4217,8.1233,"Zoocriadero Los Caimanes","Buenavista","C�rdoba","CO","55","2004-03-20","RNOA","Juan Guillermo Jaramillo Vel�squez","humanobservation","Si"
"SiB_1142970","Actitis macularius","Actitis macularius",-75.2098,8,"El T�lamo","Caucasia","Antioquia","CO","80","2001-10-15","RNOA","Ramon Cadavid Correa","humanobservation","Si"
"SiB_204495","Actitis macularius","Tringa macularia  (Linnaeus, 1766)",-75.2,7.99,NA,"Caucasia","Antioquia","CO","200",NA,"Corantioquia",NA,"humanobservation","Si"
"SiB_1393110","Actitis macularius","Actitis macularius",-75.4,7.9666,"Municipio De Montelibano","Montel�bano","C�rdoba","CO","140","2002-03-26","RNOA","Rodrigo Gaviria Obreg�n","humanobservation","Si"
"SiB_204492","Actitis macularius","Tringa macularia  (Linnaeus, 1766)",-74.87,7.5,NA,"Zaragoza","Antioquia","CO","100",NA,"Corantioquia",NA,"humanobservation","Si"
"SiB_1326603","Actitis macularius","Actitis macularius",-74.868,7.48476,"Municipio De Zaragoza","Zaragoza","Antioquia","CO",NA,"2004-04-25","RNOA","SAO Sociedad Antioque�a de Ornitologia","humanobservation","Si"
"SiB_1781460","Actitis macularius","Actitis macularius",-73.7722,7.49889,"""El Cerrito, Sector Ca�o Peru�tano""","Sabana  de Torres","Santander","CO","56","2012-03-14","Cabildo Verde Sabana de Torres","Fernando C�ceres; Beatriz Mojica","humanobservation","Si"
"SiB_1303975","Actitis macularius","Actitis macularius",-70.7981,7.0625,"Ca�o - Lim�n, Muelle La Yuca A Los Angelitos","Arauca","Arauca","CO",NA,"2004-05-05","RNOA","Rosario Rojas","humanobservation","Si"
"SiB_1333265","Actitis macularius","Actitis macularius",-77.408,6.219,"Pen�nsula - Utr�a, Camino A Cocalito","Bah�a Solano","Choc�","CO",NA,"2004-04-25","RNOA","Observador desconocido","humanobservation","Si"
"SiB_202809","Actitis macularius","Tringa macularia  (Linnaeus, 1766)",-75.46,6.65,NA,"Santa Rosa de Osos","Antioquia","CO",NA,NA,"Corantioquia",NA,"humanobservation","Si"
"SiB_190675","Actitis macularius","Tringa macularia  (Linnaeus, 1766)",-75.75,6.51,NA,"Sopetr�n","Antioquia","CO","800",NA,"Corantioquia",NA,"humanobservation","Si"
"SiB_197996","Actitis macularius","Tringa macularia  (Linnaeus, 1766)",-75.59,6.21,NA,"Medell�n","Antioquia","CO","1500",NA,"Corantioquia",NA,"humanobservation","Si"
"SiB_200447","Actitis macularius","Tringa macularia  (Linnaeus, 1766)",-75.65,6.16,NA,"La Estrella","Antioquia","CO",NA,NA,"Corantioquia",NA,"humanobservation","Si"
"SiB_1465360","Actitis macularius","Actitis macularius",-75.1218,6.77267,"Represa Porce II","G�mez Plata","Antioquia","CO",NA,"2006-02-12","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1467861","Actitis macularius","Actitis macularius",-75.4944,6.09889,"Embalse la Fe","Retiro","Antioquia","CO",NA,"2008-02-10","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1143016","Actitis macularius","Actitis macularius",-75.1912,6.27028,"Embalse El Pe�ol - Guatap�","Guatape","Antioquia","CO","1925","1993-04-11","RNOA","Ricardo Krikorian","humanobservation","Si"
"SiB_1313709","Actitis macularius","Actitis macularius",-75.7556,6.54975,"Quebrada - La Noque,","Santaf� De Antioquia","Antioquia","CO",NA,"2004-04-25","RNOA","SAO Sociedad Antioque�a de Ornitologia","humanobservation","Si"
"SiB_1046786","Actitis macularius","Actitis macularius",-75.7449,6.50363,"Piscicola El Gaitero","Sopetr�n","Antioquia","CO","580","2000-10-15","RNOA","Rodrigo V�lez de Bedout","humanobservation","Si"
"SiB_235951","Actitis macularius","Actitis macularius",-75.0168,6.37186,"Vereda El Cerro, Sitio Embalse","Alejandr�a","Antioquia","CO","1286","2009-10-04","ISAGEN",NA,"humanobservation","Si"
"SiB_196255","Actitis macularius","Tringa macularia  (Linnaeus, 1766)",-74.58,6.18,NA,"Puerto Nare","Antioquia","CO","125",NA,"Corantioquia",NA,"humanobservation","Si"
"SiB_1213203","Actitis macularius","Actitis macularius",-74.7902,6.698,"Club Campestre - Llanogrande","Rionegro","Antioquia","CO","2141.5","2002-10-12","RNOA","Juan Guillermo Jaramillo Vel�squez","humanobservation","Si"
"SiB_1304461","Actitis macularius","Actitis macularius",-74.4208,6.47413,"Laguna - Cachimbero,","Puerto Berr�o","Antioquia","CO",NA,"2000-01-01","RNOA","SAO Sociedad Antioque�a de Ornitologia","humanobservation","Si"
"SiB_1046690","Actitis macularius","Actitis macularius",-74.8488,6.68438,"Cuchilla - El Romeral,La Estrella","La Estrella","Antioquia","CO","0.5","2002-01-18","RNOA","Ana Mar�a Casta�o Rivas","humanobservation","Si"
"SiB_237862","Actitis macularius","Actitis macularius",-74.8369,6.20347,"Embalse","San Carlos","Antioquia","CO","832","2009-12-07","ISAGEN",NA,"humanobservation","Si"
"SiB_116874","Actitis macularius","Actitis macularius",-74.8506,6.22253,"Central Hidroel�ctrica San Carlos, vereda Juanes, sitio Quebrada La Negra","San Carlos","Antioquia","CO","810","2006-12-16","ISAGEN",NA,"humanobservation","Si"
"SiB_1326772","Actitis macularius","Actitis macularius",-71.0156,6.9744,"Ca�o - Lim�n,","Arauca","Arauca","CO",NA,"2004-04-25","RNOA","Thomas Mc Nish","humanobservation","Si"
"SiB_1356629","Actitis macularius","Actitis macularius",-67.5027,6.09825,"Ca�o Negro","Puerto Carre�o","Vichada","CO","137.5","2010-02-23","RNOA","Jorge Becerra","humanobservation","Si"
"SiB_1046707","Actitis macularius","Actitis macularius",-76.1,5.2,"Pueblo Rico","Pueblo Rico","Risaralda","CO","0.5","1991-04-08","RNOA","F. Gary Stiles","humanobservation","Si"
"SiB_1469347","Actitis macularius","Actitis macularius",-75.736,5.05557,"Represa San Francisco","Chinchin�","Caldas","CO",NA,"2009-02-14","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1464069","Actitis macularius","Actitis macularius",-75.6667,5.08333,"Monte Lindo","Palestina","Caldas","CO",NA,"2005-02-06","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1472599","Actitis macularius","Actitis macularius",-75.6367,5.13889,"Jag�eyes Planes de Neira","Manizales","Caldas","CO",NA,"2011-02-12","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1309054","Actitis macularius","Actitis macularius",-75.5336,5.0945,"Reservas Naturales Privada - Rio Blanco","Manizales","Caldas","CO","3160.5","2004-05-05","RNOA","Sergio Ocampo Tob�n","humanobservation","Si"
"SiB_1213259","Actitis macularius","Actitis macularius",-75.5,5.083,"Municipio De Manizales","Manizales","Caldas","CO",NA,"2000-01-01","RNOA","Juan C. Verhelst","humanobservation","Si"
"SiB_1357566","Actitis macularius","Actitis macularius",-74.25,5.75,"Serran�a De Las Quinchas","Otanche","Boyac�","CO","975","2010-04-22","RNOA","Clara Isabel Boh�rquez","humanobservation","Si"
"SiB_1393078","Actitis macularius","Actitis macularius",-74.7833,5.6667,"Rio Manso - Vereda San Roque","Norcasia","Caldas","CO","203","2004-03-12","RNOA","Sergio Ocampo Tob�n","humanobservation","Si"
"SiB_1466542","Actitis macularius","Actitis macularius",-73.1145,5.76847,"Lago Sochagota","Paipa","Boyac�","CO",NA,"2007-02-14","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1469120","Actitis macularius","Actitis macularius",-73.7667,5.46667,"Laguna de F�quene","F�quene","Cundinamarca","CO",NA,"2009-02-08","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1470808","Actitis macularius","Actitis macularius",-73.1388,5.76886,"Lago 1 - Termopaipa","Paipa","Boyac�","CO",NA,"2010-02-09","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1466652","Actitis macularius","Actitis macularius",-73.333,5.56972,"Humedal Finca El Capitolio","Tunja","Boyac�","CO",NA,"2007-02-16","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1033481","Actitis macularius","Actitis macularius",-72.1329,5.48872,"Agr�cola Yopal","Nunch�a","Casanare","CO",NA,"2010-03-10","CALIDRIS","""Diana Eusse, Richard Johnston y Carlos Ruiz""","humanobservation","Si"
"SiB_1032668","Actitis macularius","Actitis macularius",-72.2214,5.46769,"Patimena","Yopal","Casanare","CO",NA,"2009-10-15","CALIDRIS","""Diana Eusse, Richard Johnston y Carlos Ruiz""","humanobservation","Si"
"SiB_1469677","Actitis macularius","Actitis macularius",-72.9312,5.49703,"Laguna de Tota","Aquitania","Boyac�","CO",NA,"2009-02-19","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1446299","Actitis macularius","Actitis macularius",-67.8661,5.2525,"Parque Natural Nacional - El Tuparro","Puerto Carre�o","Vichada","CO","137.5","1998-01-03","RNOA","Rodrigo Gaviria Obreg�n","humanobservation","Si"
"SiB_1745916","Actitis macularius","Actitis macularius",-76.2504,4.18206,"Vereda Madrigal. Madrigal","Rio Frio","Valle del Cauca","CO","950","2010-04-17","IAvH","Bernal R.","preservedspecimen","Si"
"SiB_1353646","Actitis macularius","Actitis macularius",-76.0822,4.79692,"Hacienda Formosa","Ansermanuevo","Valle del Cauca","CO",NA,"2004-04-25","RNOA","Orlando Lagos Ch","humanobservation","Si"
"SiB_1354543","Actitis macularius","Actitis macularius",-76.1147,4.2473,"Laguna - De Sonso,","Bugalagrande","Valle del Cauca","CO",NA,"2004-04-25","RNOA","Orlando Lagos Ch","humanobservation","Si"
"SiB_1469291","Actitis macularius","Actitis macularius",-75.1076,4.34333,"Complejo Lagunar El Toro","Ibagu�","Tolima","CO",NA,"2009-02-14","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1467707","Actitis macularius","Actitis macularius",-75.1408,4.40528,"Complejo Lagunar Picale�a","Ibagu�","Tolima","CO",NA,"2008-02-03","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1467768","Actitis macularius","Actitis macularius",-75.1172,4.45222,"Complejo Lagunar El Salado","Ibagu�","Tolima","CO",NA,"2008-02-07","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1465477","Actitis macularius","Actitis macularius",-75.6514,4.36897,"Alto del R�o","Calarc�","Quind�o","CO",NA,"2006-02-12","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1465113","Actitis macularius","Actitis macularius",-75.6189,4.99484,"Represa Cameguadua","Chinchin�","Caldas","CO",NA,"2005-07-26","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1469519","Actitis macularius","Actitis macularius",-75.1519,4.39364,"Complejo Lagunar La Esmeralda","Ibagu�","Tolima","CO",NA,"2009-02-15","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1462922","Actitis macularius","Actitis macularius",-75.6616,4.66511,"Lago El Bizcocho","Filandia","Quind�o","CO",NA,"2003-02-14","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1469099","Actitis macularius","Actitis macularius",-75.7582,4.46847,"Lago Hotel Las Vegas","Armenia","Quind�o","CO",NA,"2009-02-08","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1464120","Actitis macularius","Actitis macularius",-75.1644,4.43028,"Laguna del Aeropuerto","Ibagu�","Tolima","CO",NA,"2005-02-09","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1462952","Actitis macularius","Actitis macularius",-75.7579,4.61615,"Reserva Natural La La Guajira","Quimbaya","Quind�o","CO",NA,"2003-02-15","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1348384","Actitis macularius","Actitis macularius",-75.7906,4.4553,"R�o La Vieja - Transecto La Pala - El Alambrado","La Tebaida","Quindio","CO",NA,"2004-04-25","RNOA","Orlando Lagos Ch","humanobservation","Si"
"SiB_1393113","Actitis macularius","Actitis macularius",-75.3833,4.9666,"Termales Del Ruiz","Villamar�a","Caldas","CO","2900","1996-10-15","RNOA","Leissa Arango Jim�nez","humanobservation","Si"
"SiB_1354810","Actitis macularius","Actitis macularius",-75.8875,4.72613,"Reserva Natural Privada - El Hatico","Cartago","Valle del Cauca","CO",NA,"2004-04-25","RNOA","Orlando Lagos Ch","humanobservation","Si"
"SiB_1213236","Actitis macularius","Actitis macularius",-74.1427,4.73348,"Jard�n Bot�nico - Jos� Celestino Mutis","Bogot�","Bogot�, D.C.","CO",NA,"1991-12-14","RNOA","Carlos Perez","humanobservation","Si"
"SiB_1339833","Actitis macularius","Actitis macularius",-74.4333,4.96667,"Municipio De Sasaima","Sasaima","Cundinamarca","CO",NA,"2004-04-25","RNOA","Observador desconocido","humanobservation","Si"
"SiB_1341087","Actitis macularius","Actitis macularius",-74.1166,4.7,"Humedal - De C�rdoba,","Bogot� D.C","Bogot�, D.C.","CO",NA,"2004-04-25","RNOA","Observador desconocido","humanobservation","Si"
"SiB_1341217","Actitis macularius","Actitis macularius",-74.109,4.73452,"Humedal - Juan Amarillo,","Bogot� D.C","Bogot�, D.C.","CO",NA,"2004-04-25","RNOA","Observador desconocido","humanobservation","Si"
"SiB_1341405","Actitis macularius","Actitis macularius",-74.0583,4.6333,"El Rosal","Bogot� D.C","Bogot�, D.C.","CO",NA,"2004-04-25","RNOA","Observador desconocido","humanobservation","Si"
"SiB_1341218","Actitis macularius","Actitis macularius",-74.1167,4.73452,"Humedal - Juan Amarillo,","Bogot� D.C","Bogot�, D.C.","CO",NA,"2004-04-25","RNOA","Observador desconocido","humanobservation","Si"
"SiB_1463833","Actitis macularius","Actitis macularius",-74.1167,4.75,"Humedal Juan Amarillo","""Bogot�, D.C.""","""Bogot�, D.C.""","CO",NA,"2004-02-22","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1469713","Actitis macularius","Actitis macularius",-74.2281,4.5775,"Laguna del Neuta","Soacha","Cundinamarca","CO",NA,"2009-02-19","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1462656","Actitis macularius","Actitis macularius",-74.1082,4.76039,"Humedal La Conejera","""Bogot�, D.C.""","""Bogot�, D.C.""","CO",NA,"2002-02-02","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1472489","Actitis macularius","Actitis macularius",-74.15,4.72194,"Humedal de Jaboque","""Bogot�, D.C.""","""Bogot�, D.C.""","CO",NA,"2011-02-12","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1465332","Actitis macularius","Actitis macularius",-74.1428,4.67856,"Meandro del Say","""Bogot�, D.C.""","""Bogot�, D.C.""","CO",NA,"2006-02-11","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1463022","Actitis macularius","Actitis macularius",-74.1487,4.63849,"Humedal El Burro","""Bogot�, D.C.""","""Bogot�, D.C.""","CO",NA,"2003-02-16","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1466529","Actitis macularius","Actitis macularius",-74.0949,4.65794,"Parque Metropolitano Sim�n Bol�var","""Bogot�, D.C.""","""Bogot�, D.C.""","CO",NA,"2007-02-11","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1465143","Actitis macularius","Actitis macularius",-74.15,4.66667,"Humedal Capellan�a","""Bogot�, D.C.""","""Bogot�, D.C.""","CO",NA,"2006-02-01","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1469593","Actitis macularius","Actitis macularius",-74.2,4.6,"Humedal Tibanica","""Bogot�, D.C.""","""Bogot�, D.C.""","CO",NA,"2009-02-17","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1463003","Actitis macularius","Actitis macularius",-74.1413,4.87283,"Humedal Meridor","Tenjo","Cundinamarca","CO",NA,"2003-02-16","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1213181","Actitis macularius","Actitis macularius",-73.2669,4.85774,"Santa Maria","Santa Mar�a","Boyac�","CO","870","1998-04-17","RNOA","F. Gary Stiles","humanobservation","Si"
"SiB_1338613","Actitis macularius","Actitis macularius",-73.8987,4.87628,"Gravilleras De Guasca","Guasca","Cundinamarca","CO",NA,"2004-04-25","RNOA","Observador desconocido","humanobservation","Si"
"SiB_1466405","Actitis macularius","Actitis macularius",-74,4.93333,"Humedal Hacienda R�o Grande","Cajic�","Cundinamarca","CO",NA,"2007-02-04","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1469250","Actitis macularius","Actitis macularius",-73.9819,4.95111,"Embalse Bajo Teusac� y Laguna de Tibitoc","Sop�","Cundinamarca","CO",NA,"2009-02-13","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1467327","Actitis macularius","Actitis macularius",-73.9903,4.98881,"El Tandil","Zipaquira","Cundinamarca","CO",NA,"2007-07-20","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1465156","Actitis macularius","Actitis macularius",-73.8917,4.89861,"Embalse Tomin�","Guasca","Cundinamarca","CO",NA,"2006-02-03","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1469860","Actitis macularius","Actitis macularius",-73.9,4.83333,"Laguna de Siecha","Guasca","Cundinamarca","CO",NA,"2009-02-22","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1465461","Actitis macularius","Actitis macularius",-73.9333,4.81667,"Humedal El Salitre","Guasca","Cundinamarca","CO",NA,"2006-02-12","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1465610","Actitis macularius","Actitis macularius",-73.5715,4.10069,"Garcero Santa Ana hasta R�o Ocoa","Villavicencio","Meta","CO",NA,"2006-02-18","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1465626","Actitis macularius","Actitis macularius",-73.6231,4.06081,"Humedal El Zuria hasta Porfia","Villavicencio","Meta","CO",NA,"2006-02-18","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1473088","Actitis macularius","Actitis macularius",-73.7522,4.53,"Parque Nacional Natural Chingaza","Fomeque","Cundinamarca","CO",NA,"2011-02-20","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1472358","Actitis macularius","Actitis macularius",-72.3269,4.64538,"Estero Los Tres Moriches - Santa Barbara","Man�","Casanare","CO",NA,"2011-02-06","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1393051","Actitis macularius","Actitis macularius",-72.9833,4.0833,"Hacienda Mozambique","Puerto L�pez","Meta","CO","0.5","1991-01-03","RNOA","Loreta Rosselli","humanobservation","Si"
"SiB_1301588","Actitis macularius","Actitis macularius",-72.0738,4.31087,"El Porvenir","El Porvenir","Meta","CO","140","2004-05-05","RNOA","Mauricio Barreto","humanobservation","Si"
"SiB_1213256","Actitis macularius","Actitis macularius",-77.3111,3.94517,"Bahia De M�laga","Buenaventura","Valle del Cauca","CO","5","2000-01-01","RNOA","Ra�l Sedano","humanobservation","Si"
"SiB_1475307","Actitis macularius","""Actitis macularius (Linnaeus, 1766)""",-76.1832,3.61668,"El Rosar�o-Hacienda Bello Horizonte","El Cerrito","Valle del Cauca","CO","1241","2010-02-11","WCS Colombia","Viviana Vidal-Astudillo","humanobservation","Si"
"SiB_1463274","Actitis macularius","Actitis macularius",-76.4467,3.84,"Madrevieja Chiquique","Yotoco","Valle del Cauca","CO",NA,"2003-02-22","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1466707","Actitis macularius","Actitis macularius",-76.3533,3.9075,"Madrevieja Aguasalada","Yotoco","Valle del Cauca","CO",NA,"2007-02-17","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1470858","Actitis macularius","Actitis macularius",-76.5592,3.13447,"Arrozales y Madrevieja de La Bertha","Jamund�","Valle del Cauca","CO",NA,"2010-02-10","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1472193","Actitis macularius","Actitis macularius",-76.3825,3.81556,"Madrevieja El Cocal","Yotoco","Valle del Cauca","CO",NA,"2011-02-05","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1465201","Actitis macularius","Actitis macularius",-76.3392,3.8725,"Laguna de Sonso","Buga","Valle del Cauca","CO",NA,"2006-02-04","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1469056","Actitis macularius","Actitis macularius",-76.53,3.25833,"Reserva Natural Pozo Verde","Jamund�","Valle del Cauca","CO",NA,"2009-02-07","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1469804","Actitis macularius","Actitis macularius",-76.3167,3.51667,"Lagunas y Arrozales del CIAT","Palmira","Valle del Cauca","CO",NA,"2009-02-21","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
