"id","species","EspecieOriginal","lon","lat","Localidad","Municipio","Departamento","Pais","Altitud","Fecha","Institucion","Colector","Evidencia","Publico"
"GBIF_768986707","Vanellus chilensis","Vanellus chilensis",-76.31978,4.751306,"Cerro Ingles, Serrania de los Paraguas, Serraniagua","El Cairo","Valle del Cauca","CO","2165","2006-06-03","IAvH","AndrÈs M. Cuervo","unknown","Si"
"GBIF_373414505","Vanellus chilensis","Vanellus chilensis ssp. cayennensis",-76.0633,4.31382,"LA PAILA","ZARZAL","VALLE DEL CAUCA","CO",NA,"1940-07-27","ICN","Lehmann, F. C.","specimen","Si"
"GBIF_373414578","Vanellus chilensis","Vanellus chilensis ssp. cayennensis",-73.3556,4.09311,"PERALONSO","VILLAVICENCIO","META","CO",NA,"1975-09-04","ICN","Barriga, E.","specimen","Si"
"GBIF_373414584","Vanellus chilensis","Vanellus chilensis ssp. cayennensis",-73.5638,4.07755,"Carretera Villavicencio-Puerto LÛpez, Apiay","VILLAVICENCIO","META","CO",NA,"1955-11-16","ICN","Borrero, J. I.","specimen","Si"
"GBIF_373414550","Vanellus chilensis","Vanellus chilensis ssp. cayennensis",-73.3444,4.07012,"Llanos del Meta","VILLAVICENCIO","META","CO",NA,"1941-01-01","ICN","Lehmann, F. C.","specimen","Si"
"GBIF_373414560","Vanellus chilensis","Vanellus chilensis ssp. cayennensis",-72.6453,4.09856,"PUERTOL”PEZ","PUERTO L”PEZ","META","CO",NA,"1962-02-04","ICN","Leiva, J. P.","specimen","Si"
"GBIF_373414514","Vanellus chilensis","Vanellus chilensis ssp. cayennensis",-73.0243,3.55318,"Llanos orientales","SAN MARTÕN","META","CO",NA,"1967-03-05","ICN",NA,"specimen","Si"
"GBIF_373414591","Vanellus chilensis","Vanellus chilensis ssp. cayennensis",-73.4847,2.58541,"La Macarena sur","VISTA HERMOSA","META","CO","235","1959-01-25","ICN","Olivares, A.","specimen","Si"
"SiB_1343957","Vanellus chilensis","Vanellus chilensis",-71.3333,12.1666,"Parque Natural Nacional - De Macuira","Uribia","La Guajira","CO",NA,"2007-04-25","RNOA","Bejarano-Cerrejon-Co","humanobservation","Si"
"SiB_1144416","Vanellus chilensis","Vanellus chilensis",-74.2312,11.1938,"Santa Marta-Desembocadura RÌo Gaira","Distrito TurÌstico Cultural E HistÛrico De Santa Marta","Magdalena","CO","2","2006-06-26","RNOA","Walberto Naranjo Maury","humanobservation","Si"
"SiB_1144417","Vanellus chilensis","Vanellus chilensis",-74.1112,11.1249,"Bodegas Asetpor","Distrito TurÌstico Cultural E HistÛrico De Santa Marta","Magdalena","CO","13.5","2006-03-01","RNOA","Walberto Naranjo Maury","humanobservation","Si"
"SiB_1358587","Vanellus chilensis","Vanellus chilensis",-74.6834,11.0059,"Via Parque - Isla De Salamanca","Sitionuevo","Magdalena","CO","5","2005-01-01","RNOA","Johana Patricia Reyes","humanobservation","Si"
"SiB_1442954","Vanellus chilensis","Vanellus chilensis",-74.199,11.143,"Reserva Mamankana - Hotel Zuana","Distrito TurÌstico Cultural E HistÛrico De Santa Marta","Magdalena","CO","15","2002-01-23","RNOA","Walberto Naranjo Maury","humanobservation","Si"
"SiB_1048428","Vanellus chilensis","Vanellus chilensis",-73.3548,11.0558,"Valle De San Salvador","Dibulla","La Guajira","CO","0.5","2005-01-01","RNOA","Ralf Strewe","humanobservation","Si"
"SiB_1437433","Vanellus chilensis","Vanellus chilensis",-72.5272,11.1473,"Zonas AledaÒas","Albania","La Guajira","CO","100","2007-11-07","RNOA","Wilmer NuÒez","humanobservation","Si"
"SiB_1214763","Vanellus chilensis","Vanellus chilensis",-75.35,10.25,"Hacienda El Ceibal","Loma De Arena","BolÌvar","CO",NA,"2002-12-21","RNOA","Johana Patricia Reyes","humanobservation","Si"
"SiB_1465708","Vanellus chilensis","Vanellus chilensis",-75.6509,10.1763,"Bar˙","Cartagena","BolÌvar","CO",NA,"2006-02-19","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1473103","Vanellus chilensis","Vanellus chilensis",-75.5333,10.0333,"""Santuario de Fauna y Flora el Corchal """"El Mono Hernandez""""""","San Onofre","Sucre","CO",NA,"2011-02-20","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1465451","Vanellus chilensis","Vanellus chilensis",-75.25,10.75,"CiÈnaga del Totumo","Santa Catalina","BolÌvar","CO",NA,"2006-02-12","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1469319","Vanellus chilensis","Vanellus chilensis",-75.1116,10.4979,"Embalse del Guajaro","RepelÛn","Atl·ntico","CO",NA,"2009-02-14","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1468278","Vanellus chilensis","Vanellus chilensis",-75.5167,10.2986,"Canal del Dique","Cartagena","BolÌvar","CO",NA,"2008-07-06","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_689845","Vanellus chilensis","Vanellus chilensis",-74.5585,10.9212,"CiÈnaga La Luna","Sitio Nuevo","Magdalena","CO",NA,"2008-01-27","CALIDRIS",NA,"humanobservation","Si"
"SiB_689798","Vanellus chilensis","Vanellus chilensis",-74.5242,10.6691,"Cienaga Contrabando","Remolino","Magdalena","CO",NA,"2008-01-27","CALIDRIS",NA,"humanobservation","Si"
"SiB_689760","Vanellus chilensis","Vanellus chilensis",-74.287,10.8968,"Cienaga El Chino","Pueblo Viejo","Magdalena","CO",NA,"2008-01-27","CALIDRIS",NA,"humanobservation","Si"
"SiB_689570","Vanellus chilensis","Vanellus chilensis",-74.74,10.8046,"Crocodilia colombiana","Sabanagrande","Atl·ntico","CO",NA,"2008-01-28","CALIDRIS",NA,"humanobservation","Si"
"SiB_1358582","Vanellus chilensis","Vanellus chilensis",-74.9833,10.7429,"Municipio De UsiacurÌ","UsiacurÌ","Atl·ntico","CO","167.5","2005-01-01","RNOA","Johana Patricia Reyes","humanobservation","Si"
"SiB_1389734","Vanellus chilensis","Vanellus chilensis",-74.4025,10.4091,"Bosque - Monterrubio,","Pivijay","Magdalena","CO","110","2010-05-11","RNOA","Walberto Naranjo Maury","humanobservation","Si"
"SiB_1473055","Vanellus chilensis","Vanellus chilensis",-74.5479,10.7174,"Santuario de Fauna y Flora Cienaga Grande de Santa Marta","Remolino","Magdalena","CO",NA,"2011-02-19","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1469338","Vanellus chilensis","Vanellus chilensis",-74.7564,10.8554,"CiÈnaga de Malambo","Malambo","Atl·ntico","CO",NA,"2009-02-14","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1463423","Vanellus chilensis","Vanellus chilensis",-74.9167,10.6333,"CiÈnaga del Convento","Sabanagrande","Atl·ntico","CO",NA,"2003-03-03","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1473026","Vanellus chilensis","Vanellus chilensis",-74.7468,10.9631,"Palermo","Sitionuevo","Magdalena","CO",NA,"2011-02-19","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_690114","Vanellus chilensis","Vanellus chilensis",-75.6799,9.21772,"Momil","Momil","CÛrdoba","CO",NA,"2007-12-01","CALIDRIS",NA,"humanobservation","Si"
"SiB_1447106","Vanellus chilensis","Vanellus chilensis",-75.8167,9.2333,"Cienaga De BaÒÛ","Santa Cruz De Lorica","CÛrdoba","CO","14.5","2004-01-21","RNOA","Alejandro MejÌa TobÛn","humanobservation","Si"
"SiB_1464575","Vanellus chilensis","Vanellus chilensis",-75.8171,9.03404,"El Bongo","Lorica","CÛrdoba","CO",NA,"2005-07-01","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1470906","Vanellus chilensis","Vanellus chilensis",-75.8444,9.13675,"CiÈnaga de BaÒÛ","Lorica","CÛrdoba","CO",NA,"2010-02-13","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1467502","Vanellus chilensis","Vanellus chilensis",-75.7841,9.39289,"Nisperal","San Antero","CÛrdoba","CO",NA,"2007-07-26","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1048664","Vanellus chilensis","Vanellus chilensis",-74.6,9.1166,"CiÈnaga Del Pozuelo","MompÛs","BolÌvar","CO",NA,"1990-01-01","RNOA","Observador desconocido","humanobservation","Si"
"SiB_1328242","Vanellus chilensis","Vanellus chilensis",-74.4275,9.24745,"Isla De MompÛs","MompÛs","BolÌvar","CO",NA,"2004-04-25","RNOA","Art Hurt","humanobservation","Si"
"SiB_1332367","Vanellus chilensis","Vanellus chilensis",-77.2813,8.51437,"Municipio De AcandÌ","AcandÌ","ChocÛ","CO",NA,"2004-04-25","RNOA","Observador desconocido","humanobservation","Si"
"SiB_1358701","Vanellus chilensis","Vanellus chilensis",-75.1,8.35,"CiÈnaga - De Ayapel,","Ayapel","CÛrdoba","CO","22","2005-01-01","RNOA","Jorge Mario MejÌa Lalinde","humanobservation","Si"
"SiB_1144377","Vanellus chilensis","Vanellus chilensis",-75.4217,8.1233,"Zoocriadero Los Caimanes","Buenavista","CÛrdoba","CO","55","2004-03-20","RNOA","Juan Guillermo Jaramillo Vel·squez","humanobservation","Si"
"SiB_204563","Vanellus chilensis","Vanellus chilensis  (Molina, 1782)",-75.35,7.58,NA,"C·ceres","Antioquia","CO","200",NA,"Corantioquia",NA,"humanobservation","Si"
"SiB_202983","Vanellus chilensis","Vanellus chilensis  (Molina, 1782)",-75.15,7.07,NA,"AnorÌ","Antioquia","CO",NA,NA,"Corantioquia",NA,"humanobservation","Si"
"SiB_202989","Vanellus chilensis","Vanellus chilensis  (Molina, 1782)",-75.77,7.18,NA,"Ituango","Antioquia","CO",NA,NA,"Corantioquia",NA,"humanobservation","Si"
"SiB_1319208","Vanellus chilensis","Vanellus chilensis",-75.6082,7.30507,"Parque Natural Nacional - Paramillo","Ituango","Antioquia","CO",NA,"2004-04-25","RNOA","SAO Sociedad AntioqueÒa de Ornitologia","humanobservation","Si"
"SiB_1447138","Vanellus chilensis","Vanellus chilensis",-75.4,7.9666,"Municipio De Montelibano","MontelÌbano","CÛrdoba","CO","140","1997-12-19","RNOA","Juan Guillermo Jaramillo Vel·squez","humanobservation","Si"
"SiB_204566","Vanellus chilensis","Vanellus chilensis  (Molina, 1782)",-74.87,7.5,NA,"Zaragoza","Antioquia","CO","100",NA,"Corantioquia",NA,"humanobservation","Si"
"SiB_1144520","Vanellus chilensis","Vanellus chilensis",-74.868,7.48476,"Municipio De Zaragoza","Zaragoza","Antioquia","CO",NA,"1998-03-26","RNOA","JosÈ Manuel Ochoa Quintero","humanobservation","Si"
"SiB_1473207","Vanellus chilensis","Vanellus chilensis",-74.824,7.5964,"Humedales Artificiales CaÒo La 3 y El Totumo","Zaragoza","Antioquia","CO",NA,"2011-07-05","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1781456","Vanellus chilensis","Vanellus chilensis",-73.7722,7.49889,"""El Cerrito, Sector CaÒo PeruÈtano""","Sabana  de Torres","Santander","CO","56","2012-03-14","Cabildo Verde Sabana de Torres","Fernando C·ceres; Beatriz Mojica","humanobservation","Si"
"SiB_1326981","Vanellus chilensis","Vanellus chilensis",-70.7981,7.0625,"CaÒo - LimÛn, Muelle La Yuca A Los Angelitos","Arauca","Arauca","CO",NA,"2004-04-25","RNOA","Thomas Mc Nish","humanobservation","Si"
"SiB_200535","Vanellus chilensis","Vanellus chilensis  (Molina, 1782)",-75.59,6.18,NA,"Envigado","Antioquia","CO",NA,NA,"Corantioquia",NA,"humanobservation","Si"
"SiB_202993","Vanellus chilensis","Vanellus chilensis  (Molina, 1782)",-75.42,6.97,NA,"Yarumal","Antioquia","CO",NA,NA,"Corantioquia",NA,"humanobservation","Si"
"SiB_202984","Vanellus chilensis","Vanellus chilensis  (Molina, 1782)",-75.67,6.61,NA,"Belmira","Antioquia","CO",NA,NA,"Corantioquia",NA,"humanobservation","Si"
"SiB_202985","Vanellus chilensis","Vanellus chilensis  (Molina, 1782)",-75.29,6.73,NA,"Carolina","Antioquia","CO",NA,NA,"Corantioquia",NA,"humanobservation","Si"
"SiB_200523","Vanellus chilensis","Vanellus chilensis  (Molina, 1782)",-75.71,6.04,NA,"Amag·","Antioquia","CO",NA,NA,"Corantioquia",NA,"humanobservation","Si"
"SiB_200532","Vanellus chilensis","Vanellus chilensis  (Molina, 1782)",-75.71,6.11,NA,"AngelÛpolis","Antioquia","CO",NA,NA,"Corantioquia",NA,"humanobservation","Si"
"SiB_202988","Vanellus chilensis","Vanellus chilensis  (Molina, 1782)",-75.52,6.57,NA,"Entrerrios","Antioquia","CO",NA,NA,"Corantioquia",NA,"humanobservation","Si"
"SiB_196328","Vanellus chilensis","Vanellus chilensis  (Molina, 1782)",-75.02,6.6,NA,"YolombÛ","Antioquia","CO","1450",NA,"Corantioquia",NA,"humanobservation","Si"
"SiB_198090","Vanellus chilensis","Vanellus chilensis  (Molina, 1782)",-75.33,6.44,NA,"Barbosa","Antioquia","CO","1300",NA,"Corantioquia",NA,"humanobservation","Si"
"SiB_202990","Vanellus chilensis","Vanellus chilensis  (Molina, 1782)",-75.68,6.92,NA,"San AndrÈs de CuerquÌa","Antioquia","CO",NA,NA,"Corantioquia",NA,"humanobservation","Si"
"SiB_200528","Vanellus chilensis","Vanellus chilensis  (Molina, 1782)",-75.61,6.18,NA,"ItaguÌ","Antioquia","CO",NA,NA,"Corantioquia",NA,"humanobservation","Si"
"SiB_200534","Vanellus chilensis","Vanellus chilensis  (Molina, 1782)",-75.8,6.07,NA,"TitiribÌ","Antioquia","CO",NA,NA,"Corantioquia",NA,"humanobservation","Si"
"SiB_198086","Vanellus chilensis","Vanellus chilensis  (Molina, 1782)",-75.51,6.35,NA,"Copacabana","Antioquia","CO","1500",NA,"Corantioquia",NA,"humanobservation","Si"
"SiB_190729","Vanellus chilensis","Vanellus chilensis  (Molina, 1782)",-75.77,6.33,NA,"EbÈjico","Antioquia","CO","1100",NA,"Corantioquia",NA,"humanobservation","Si"
"SiB_198088","Vanellus chilensis","Vanellus chilensis  (Molina, 1782)",-75.59,6.21,NA,"MedellÌn","Antioquia","CO","1300",NA,"Corantioquia",NA,"humanobservation","Si"
"SiB_200524","Vanellus chilensis","Vanellus chilensis  (Molina, 1782)",-75.64,6.09,NA,"Caldas","Antioquia","CO",NA,NA,"Corantioquia",NA,"humanobservation","Si"
"SiB_202987","Vanellus chilensis","Vanellus chilensis  (Molina, 1782)",-75.4,6.49,NA,"Don MatÌas","Antioquia","CO",NA,NA,"Corantioquia",NA,"humanobservation","Si"
"SiB_198082","Vanellus chilensis","Vanellus chilensis  (Molina, 1782)",-75.56,6.34,NA,"Bello","Antioquia","CO","1400",NA,"Corantioquia",NA,"humanobservation","Si"
"SiB_200527","Vanellus chilensis","Vanellus chilensis  (Molina, 1782)",-75.65,6.16,NA,"La Estrella","Antioquia","CO",NA,NA,"Corantioquia",NA,"humanobservation","Si"
"SiB_190734","Vanellus chilensis","Vanellus chilensis  (Molina, 1782)",-75.75,6.51,NA,"Sopetr·n","Antioquia","CO","800",NA,"Corantioquia",NA,"humanobservation","Si"
"SiB_202991","Vanellus chilensis","Vanellus chilensis  (Molina, 1782)",-75.56,6.47,NA,"San Pedro","Antioquia","CO",NA,NA,"Corantioquia",NA,"humanobservation","Si"
"SiB_190731","Vanellus chilensis","Vanellus chilensis  (Molina, 1782)",-75.73,6.44,NA,"San JerÛnimo","Antioquia","CO","1100",NA,"Corantioquia",NA,"humanobservation","Si"
"SiB_202992","Vanellus chilensis","Vanellus chilensis  (Molina, 1782)",-75.46,6.65,NA,"Santa Rosa de Osos","Antioquia","CO",NA,NA,"Corantioquia",NA,"humanobservation","Si"
"SiB_1685832","Vanellus chilensis","Vanellus chilensis cayennensis",-75.8285,6.56182,"Santa Fe de Antioquia","Santa Fe de Antioquia","Antioquia","CO","580","1973-01-13","UdeA","""Bourmond, M.D.""","preservedspecimen","Si"
"SiB_167347","Vanellus chilensis","Vanellus chilensis",-75.0049,6.35186,"vereda El Jag¸e, Vivero","San Rafael","Antioquia","CO","1050","2007-06-29","ISAGEN",NA,"humanobservation","Si"
"SiB_167113","Vanellus chilensis","Vanellus chilensis",-75.0168,6.37186,"vereda El Cerro, Embalse","AlejandrÌa","Antioquia","CO","1286","2007-06-25","ISAGEN",NA,"humanobservation","Si"
"SiB_1144139","Vanellus chilensis","Vanellus chilensis",-75.57,6.1878,"Club Campestre MedellÌn - Piedra Verde","MedellÌn","Antioquia","CO","1625","1996-11-11","RNOA","Rodrigo VÈlez de Bedout","humanobservation","Si"
"SiB_1214853","Vanellus chilensis","Vanellus chilensis",-75.7341,6.20786,"Finca - Miraderos","Heliconia","Antioquia","CO",NA,"2002-05-22","RNOA","Ana MarÌa CastaÒo Rivas","humanobservation","Si"
"SiB_1144174","Vanellus chilensis","Vanellus chilensis",-75.5097,6.2264,"Parque Norte","MedellÌn","Antioquia","CO","1500","2003-03-29","RNOA","Juan Guillermo Jaramillo Vel·squez","humanobservation","Si"
"SiB_1144220","Vanellus chilensis","Vanellus chilensis",-75.5833,6.1672,"El Cebadero De Envigado","Envigado","Antioquia","CO","0.5","2001-12-17","RNOA","Ana MarÌa CastaÒo Rivas","humanobservation","Si"
"SiB_1144495","Vanellus chilensis","Vanellus chilensis",-75.7449,6.50363,"Piscicola El Gaitero","Sopetr·n","Antioquia","CO","580","2000-10-15","RNOA","Rodrigo VÈlez de Bedout","humanobservation","Si"
"SiB_1144409","Vanellus chilensis","Vanellus chilensis",-75.1911,6.2702,"GuatapÈ - Embalse GuatapÈ - El PeÒol","Guatape","Antioquia","CO","0.5","2004-08-22","RNOA","Juan Guillermo Jaramillo Vel·squez","humanobservation","Si"
"SiB_1144624","Vanellus chilensis","Vanellus chilensis",-75.6897,6.04906,"Vereda - Paso Nivel -  Finca Sansibar","Amag·","Antioquia","CO","1425","2000-06-04","RNOA","Cristina Garcia","humanobservation","Si"
"SiB_1144383","Vanellus chilensis","Vanellus chilensis",-75.5517,6.16667,"Alto - Las Palmas, Finca - Manatiales. Acuarela","Envigado","Antioquia","CO","2550","2004-05-01","RNOA","Juan Guillermo Jaramillo Vel·squez","humanobservation","Si"
"SiB_1048326","Vanellus chilensis","Vanellus chilensis",-75.7833,6.3166,"Reserva Municipal - Miraflores","EbÈjico","Antioquia","CO","0.5","2001-02-25","RNOA","Ana MarÌa CastaÒo Rivas","humanobservation","Si"
"SiB_1215020","Vanellus chilensis","Vanellus chilensis",-75.3644,6.13679,"Vereda - Garrido","Rionegro","Antioquia","CO",NA,"2004-02-01","RNOA","Johana Patricia Reyes","humanobservation","Si"
"SiB_1048765","Vanellus chilensis","Vanellus chilensis",-75.7197,6.1117,"Carretera Caldas - Angelopolis","AngelÛpolis","Antioquia","CO","1950","2001-09-02","RNOA","Patricia Restrepo","humanobservation","Si"
"SiB_1214867","Vanellus chilensis","Vanellus chilensis",-75.4355,6.38666,"ParcelaciÛn El Limonar","Girardota","Antioquia","CO",NA,"2003-05-18","RNOA","Juan Guillermo Jaramillo Vel·squez","humanobservation","Si"
"SiB_1144373","Vanellus chilensis","Vanellus chilensis",-75.7556,6.54975,"Quebrada - La Noque,","SantafÈ De Antioquia","Antioquia","CO","605","1998-02-01","RNOA","SAO Sociedad AntioqueÒa de Ornitologia","humanobservation","Si"
"SiB_1048311","Vanellus chilensis","Vanellus chilensis",-75.4333,6.2833,"Municipio De Guarne","Guarne","Antioquia","CO","0.5","2000-12-10","RNOA","Juan David Alvarez Cano","humanobservation","Si"
"SiB_1144462","Vanellus chilensis","Vanellus chilensis",-75.3335,6.43081,"Finca - Linares - El Hatillo","Barbosa","Antioquia","CO","1400","1999-06-14","RNOA","Juan Guillermo Jaramillo Vel·squez","humanobservation","Si"
"SiB_1214839","Vanellus chilensis","Vanellus chilensis",-75.65,6.11,"Finca La Zarza","Caldas","Antioquia","CO",NA,"2000-10-08","RNOA","Diego Botero","humanobservation","Si"
"SiB_1048322","Vanellus chilensis","Vanellus chilensis",-75.7167,6.43333,"Reservas Naturales Privada - El Alto Del Chocho","San JerÛnimo","Antioquia","CO","0.5","2002-05-16","RNOA","Ana MarÌa CastaÒo Rivas","humanobservation","Si"
"SiB_1144422","Vanellus chilensis","Vanellus chilensis",-75.5806,6.2367,"Cerros - Nutibara,","MedellÌn","Antioquia","CO","1569","1998-10-03","RNOA","Juan Guillermo Jaramillo Vel·squez","humanobservation","Si"
"SiB_1048459","Vanellus chilensis","Vanellus chilensis",-75.4268,6.96168,"Municipio De Yarumal","Yarumal","Antioquia","CO",NA,"1998-07-19","RNOA","Geniss Leonardo GÛmez MarÌn","humanobservation","Si"
"SiB_1144468","Vanellus chilensis","Vanellus chilensis",-75.1332,6.16763,"Municipio De Granada","Granada","Antioquia","CO","1400","1997-02-22","RNOA","Manuel JosÈ PeÒa Restrepo","humanobservation","Si"
"SiB_1144201","Vanellus chilensis","Vanellus chilensis",-75.3209,6.4337,"Municipio De Barbosa","Barbosa","Antioquia","CO","0.5","2000-03-20","RNOA","Observador desconocido","humanobservation","Si"
"SiB_1048534","Vanellus chilensis","Vanellus chilensis",-75.6066,6.4403,"Municipio De San Pedro","San Pedro","Antioquia","CO",NA,"1998-10-18","RNOA","Fernando Jaramillo MejÌa","humanobservation","Si"
"SiB_1144276","Vanellus chilensis","Vanellus chilensis",-75.5833,6.25,"Barrio La Pilarica","MedellÌn","Antioquia","CO","1500","1996-12-08","RNOA","Julio Cesar Saenz M.","humanobservation","Si"
"SiB_1144247","Vanellus chilensis","Vanellus chilensis",-75.5,6.2166,"Corregimiento - De Santa Helena","MedellÌn","Antioquia","CO","0.5","2000-10-14","RNOA","Juan David Alvarez Cano","humanobservation","Si"
"SiB_1144519","Vanellus chilensis","Vanellus chilensis",-75.424,6.40273,"Parque De La Aguas","Girardota","Antioquia","CO",NA,"1998-09-10","RNOA","Juan Guillermo Jaramillo Vel·squez","humanobservation","Si"
"SiB_1144626","Vanellus chilensis","Vanellus chilensis",-75.59,6.21898,"Las Antenas - San Felix","MedellÌn","Antioquia","CO","2800","2002-01-13","RNOA","Rodrigo VÈlez de Bedout","humanobservation","Si"
"SiB_1048517","Vanellus chilensis","Vanellus chilensis",-75.2972,6.1497,"Vereda - El Retiro -  Finca La Cartuja","El Santuario","Antioquia","CO","2185.5","2004-08-29","RNOA","Juan Guillermo Jaramillo Vel·squez","humanobservation","Si"
"SiB_1473268","Vanellus chilensis","Vanellus chilensis",-75.5685,6.27276,"Lago Parque Norte","MedellÌn","Antioquia","CO",NA,"2011-07-07","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1467860","Vanellus chilensis","Vanellus chilensis",-75.4944,6.09889,"Embalse la Fe","Retiro","Antioquia","CO",NA,"2008-02-10","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1463383","Vanellus chilensis","Vanellus chilensis",-75.4453,6.3812,"Agregados del Norte","Girardota","Antioquia","CO",NA,"2003-03-02","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1472436","Vanellus chilensis","Vanellus chilensis",-75.3906,6.15789,"Embalse Mal Paso","RÌo Negro","Antioquia","CO",NA,"2011-02-09","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1473130","Vanellus chilensis","Vanellus chilensis",-75.1218,6.77267,"Represa Porce II","GÛmez Plata","Antioquia","CO",NA,"2011-02-20","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_1471231","Vanellus chilensis","Vanellus chilensis",-75.7952,6.47103,"Humedal La Bramadora","Sopetran","Antioquia","CO",NA,"2010-02-21","CALIDRIS","Red Nacional de Observadores de Aves de Colombia","humanobservation","Si"
"SiB_196327","Vanellus chilensis","Vanellus chilensis  (Molina, 1782)",-74.58,6.18,NA,"Puerto Nare","Antioquia","CO","125",NA,"Corantioquia",NA,"humanobservation","Si"
"SiB_196318","Vanellus chilensis","Vanellus chilensis  (Molina, 1782)",-74.77,6.42,NA,"CaracolÌ","Antioquia","CO","600",NA,"Corantioquia",NA,"humanobservation","Si"
"SiB_196326","Vanellus chilensis","Vanellus chilensis  (Molina, 1782)",-74.79,6.56,NA,"Maceo","Antioquia","CO","900",NA,"Corantioquia",NA,"humanobservation","Si"
"SiB_1048305","Vanellus chilensis","Vanellus chilensis",-74.8488,6.68438,"Cuchilla - El Romeral,La Estrella","La Estrella","Antioquia","CO","0.5","2002-01-19","RNOA","Ana MarÌa CastaÒo Rivas","humanobservation","Si"
"SiB_1048280","Vanellus chilensis","Vanellus chilensis",-74.7902,6.698,"Club Campestre - Llanogrande","Rionegro","Antioquia","CO","2141.5","2002-10-12","RNOA","Juan Guillermo Jaramillo Vel·squez","humanobservation","Si"
"SiB_1351424","Vanellus chilensis","Vanellus chilensis",-74.2742,6.4164,"Finca La Velasquez","Cimitarra","Santander","CO",NA,"2004-04-25","RNOA","Orlando Lagos Ch","humanobservation","Si"
"SiB_237364","Vanellus chilensis","Vanellus chilensis",-74.8391,6.21861,"vereda Juanes, Puente Roto","San Carlos","Antioquia","CO","723","2009-06-07","ISAGEN",NA,"humanobservation","Si"
"SiB_237847","Vanellus chilensis","Vanellus chilensis",-74.8369,6.20347,"Embalse","San Carlos","Antioquia","CO","832","2009-12-06","ISAGEN",NA,"humanobservation","Si"
"SiB_237370","Vanellus chilensis","Vanellus chilensis",-74.8473,6.22342,"vereda PeÒol grande, Vertedero","San Carlos","Antioquia","CO","810","2009-06-08","ISAGEN",NA,"humanobservation","Si"
"SiB_176514","Vanellus chilensis","Vanellus chilensis",-74.8112,6.21647,"Casino Viejo","San Carlos","Antioquia","CO","687","2008-01-22","ISAGEN",NA,"humanobservation","Si"
"SiB_1144257","Vanellus chilensis","Vanellus chilensis",-71.0456,6.8783,"CaÒo - LimÛn, CaÒo Verde","Arauca","Arauca","CO","0.5","1991-01-25","RNOA","Rosario Rojas","humanobservation","Si"
"SiB_1214960","Vanellus chilensis","Vanellus chilensis",-71.0156,6.9744,"CaÒo - LimÛn,","Arauca","Arauca","CO","131","1991-01-01","RNOA","Rosario Rojas","humanobservation","Si"
"SiB_1301364","Vanellus chilensis","Vanellus chilensis",-71.9333,6.2,"San Lope","San Lope","Arauca","CO","125","2004-05-05","RNOA","Marco Antonio Serna","humanobservation","Si"
"SiB_1048350","Vanellus chilensis","Vanellus chilensis",-70.9666,6.9166,"CaÒo - LimÛn, La Yuca. Ly-26","Arauca","Arauca","CO","0.5","1991-01-25","RNOA","Rosario Rojas","humanobservation","Si"
"SiB_656732","Vanellus chilensis","Vanellus chilensis",-71,6.95,"CaÒo LimÛn","Arauca","Arauca","CO",NA,"1991-05-26","IAvH","Gary Stiles","machineobservation","Si"
"SiB_1356837","Vanellus chilensis","Vanellus chilensis",-67.5027,6.09825,"CaÒo Negro","Puerto CarreÒo","Vichada","CO","137.5","2010-02-23","RNOA","Aldemar Diaz","humanobservation","Si"
"SiB_1144396","Vanellus chilensis","Vanellus chilensis",-76.1,5.2,"Pueblo Rico","Pueblo Rico","Risaralda","CO","0.5","2001-04-30","RNOA","Jurgen Beckers","humanobservation","Si"
"SiB_194432","Vanellus chilensis","Vanellus chilensis  (Molina, 1782)",-75.63,5.62,NA,"ValparaÌso","Antioquia","CO","1400",NA,"Corantioquia",NA,"humanobservation","Si"
